"PUBID","KEY!SEX","KEY!BDATE_M","KEY!BDATE_Y","KEY!ETHNICITY","KEY!RACE","CV_INCOME_GROSS_YR","CV_HH_NET_WORTH_P","CV_YTH_REL_HH_CURRENT","CV_SAMPLE_TYPE","CV_HGC_BIO_DAD","CV_HGC_BIO_MOM","CV_HGC_RES_DAD","CV_HGC_RES_MOM","KEY!RACE_ETHNICITY","CVC_HGC_EVER","CVC_HIGHEST_DEGREE_EVER","CVC_HS_DIPLOMA","CVC_BA_DEGREE","CVC_RND"
1625,1,2,1982,1,5,35560,-3,2,1,9,12,12,12,2,-3,2,258,-4,10
1626,1,12,1984,1,5,35560,-3,2,1,9,12,12,12,2,12,2,293,-4,15
1627,1,3,1982,0,4,9308,3750,4,1,-3,11,-4,11,4,12,2,246,-4,16
1628,1,7,1983,0,4,9308,3750,4,1,-3,11,-4,11,4,10,1,-4,-4,16
1629,2,6,1982,0,1,58700,500500,4,1,17,18,-4,18,4,20,7,246,306,17
1630,2,8,1981,0,1,37200,129200,1,1,12,12,12,12,4,16,5,246,288,16
1631,1,12,1981,0,1,55000,92500,1,1,14,16,14,16,4,14,2,246,-4,16
1632,1,3,1984,0,1,82000,22000,1,1,14,13,14,13,4,16,4,269,329,17
1633,2,4,1980,0,1,119651,600000,1,1,12,14,12,14,4,17,4,222,282,17
1634,2,5,1984,0,1,119651,600000,1,1,12,14,12,14,4,16,4,270,317,17
1635,1,5,1980,0,1,93000,239500,5,1,18,14,18,-4,4,16,4,222,269,17
1636,1,11,1981,0,1,-3,572001,1,1,16,12,16,12,4,16,4,234,288,13
1637,1,1,1983,0,1,-3,7250,4,1,-3,8,-4,8,4,10,1,-4,-4,14
1638,1,7,1980,0,1,117950,271700,1,1,18,12,18,12,4,14,2,222,-4,14
1639,2,1,1984,0,1,70199,104500,1,1,12,12,12,12,4,20,5,269,313,17
1640,1,7,1982,0,1,71000,62300,4,1,12,14,-4,14,4,11,1,-4,-4,14
1641,2,8,1983,0,1,71000,62300,4,1,-3,14,-4,14,4,10,1,-4,-4,17
1642,2,11,1983,0,1,246474,600000,1,1,20,18,20,18,4,16,4,258,314,17
1643,1,11,1981,0,1,24400,431000,4,1,12,13,-4,13,4,12,2,233,-4,3
1644,2,3,1981,0,1,-3,301000,1,1,-3,14,-3,14,4,16,4,234,281,17
1645,1,10,1981,0,1,114950,600000,1,1,16,-3,16,-3,4,16,4,246,301,17
1646,1,4,1982,0,1,105500,-3,2,1,12,14,20,14,4,14,2,246,-4,17
1647,2,11,1982,0,1,76681,75000,1,1,7,13,7,13,4,20,7,258,305,17
1648,1,9,1981,0,1,31358,21800,2,1,-4,11,11,11,4,10,2,-3,-4,17
1649,1,2,1981,0,1,67000,164300,1,1,14,12,14,12,4,18,5,234,288,17
1650,1,7,1982,0,1,-4,-4,1,1,12,13,12,13,4,9,0,-4,-4,1
1651,2,10,1982,0,1,59000,190301,1,1,14,11,14,11,4,18,4,258,305,17
1652,1,3,1981,0,1,94993,177500,1,1,14,12,14,12,4,12,2,234,-4,3
1653,1,7,1983,0,1,85595,106000,1,1,16,16,16,16,4,12,2,257,-4,14
1654,1,3,1980,0,1,84500,115500,1,1,16,12,16,12,4,16,3,222,-4,17
1655,1,4,1982,0,1,29500,-10000,5,1,16,12,16,-4,4,17,4,245,328,17
1656,1,5,1984,0,5,35880,3750,1,1,16,16,16,16,4,18,5,281,329,17
1657,2,5,1983,0,2,7500,-4,10,1,-4,-3,-4,-4,1,-3,1,-4,-4,17
1658,2,11,1982,0,1,-3,77010,8,1,9,11,-4,-4,4,12,2,257,-4,8
1659,1,12,1982,1,1,83600,114750,1,1,14,12,14,12,2,12,2,257,-4,17
1660,2,5,1981,0,1,246474,600000,1,1,16,16,16,16,4,11,0,-4,-4,2
1661,1,9,1980,1,1,114200,600000,1,1,20,14,20,14,2,17,2,233,-4,17
1662,1,12,1981,0,1,11900,3150,1,1,11,9,11,9,4,7,0,-4,-4,17
1663,2,1,1984,1,1,52000,40700,1,1,11,10,11,10,2,9,0,-4,-4,17
1664,1,8,1983,0,1,-4,-4,2,1,-3,10,6,10,4,9,1,-4,-4,16
1665,1,7,1981,0,1,16000,4200,2,1,-3,10,10,10,4,8,1,-4,-4,17
1666,1,12,1981,0,1,25000,-3,1,1,10,10,10,10,4,9,1,-4,-4,17
1667,1,10,1984,0,4,-4,-4,2,1,-3,4,11,4,4,12,2,283,-4,17
1668,1,2,1984,0,1,20000,13750,9,1,-4,-3,-4,-4,4,9,0,-4,-4,17
1669,2,9,1981,0,1,68970,600000,1,1,16,14,16,14,4,16,4,246,293,17
1670,2,8,1980,0,1,246474,600000,1,1,18,14,18,14,4,16,4,222,268,17
1671,2,3,1982,0,1,246474,600000,1,1,18,14,18,14,4,17,4,245,304,17
1672,2,12,1983,0,1,246474,600000,1,1,18,14,18,14,4,16,4,270,317,17
1673,2,11,1982,0,1,93000,118500,4,1,12,16,-4,16,4,14,3,257,-4,17
1674,2,6,1981,0,1,-4,-4,2,1,15,18,18,18,4,16,4,257,331,16
1675,1,1,1984,0,1,-4,-4,2,1,15,18,18,18,4,13,1,-4,-4,17
1676,1,5,1980,0,1,97000,152500,1,1,16,18,16,18,4,13,2,234,-4,17
1677,2,4,1982,0,1,97000,152500,1,1,16,18,16,18,4,17,4,246,296,11
1678,1,12,1983,0,1,-4,-4,1,1,-3,-3,-3,-3,4,17,4,269,330,16
1679,2,2,1982,0,1,-3,142750,5,1,16,12,16,-4,4,14,2,246,-4,17
1680,2,4,1982,0,1,246474,-3,1,1,16,17,16,17,4,16,4,245,293,17
1681,1,2,1981,0,1,23300,-3,4,1,12,13,-4,13,4,14,2,234,-4,5
1682,2,5,1980,0,1,150000,600000,1,1,16,16,16,16,4,16,4,222,264,17
1683,1,1,1980,1,1,-3,-3,1,1,-3,12,-3,12,2,15,2,222,-4,17
1684,2,1,1981,1,1,-3,-3,1,1,-3,12,-3,12,2,12,2,233,-4,17
1685,1,3,1980,-2,-2,-4,-4,1,1,16,16,16,16,3,13,2,233,-4,17
1686,2,2,1982,0,1,-3,-3,1,1,17,17,17,17,4,18,5,245,293,17
1687,1,11,1980,0,1,139500,246501,1,1,16,18,16,18,4,18,4,233,293,17
1688,1,7,1983,0,1,139500,246501,1,1,16,18,16,18,4,12,2,267,-4,17
1689,2,3,1984,0,1,28000,14500,1,1,9,12,9,12,4,10,0,-4,-4,17
1690,2,12,1983,0,1,73500,121750,5,1,12,-3,12,-4,4,8,0,-4,-4,17
1691,2,12,1983,0,1,73500,121750,5,1,12,-3,12,-4,4,8,0,-4,-4,17
1692,1,9,1981,0,1,60000,600000,1,1,12,12,12,12,4,16,4,246,293,16
1693,1,10,1984,0,1,139000,113500,3,1,16,12,16,14,4,16,4,281,341,15
1694,1,5,1982,0,1,122000,345500,1,1,12,14,12,14,4,16,4,245,288,17
1695,1,11,1984,0,1,122000,345500,1,1,12,14,12,14,4,20,7,281,324,17
1696,1,5,1983,0,1,58000,115500,1,1,12,11,12,11,4,11,1,-4,-4,14
1697,2,4,1984,0,1,74000,112100,1,1,13,16,13,16,4,16,4,269,324,16
1698,2,11,1980,0,1,110600,600000,1,1,14,17,14,17,4,19,4,234,288,16
1699,1,8,1982,0,1,110600,600000,1,1,14,17,14,17,4,12,2,257,-4,4
1700,1,8,1982,0,1,-4,-4,4,1,12,12,-4,12,4,16,4,257,305,17
1701,1,5,1984,0,1,-4,-4,4,1,12,12,-4,12,4,13,2,281,-4,17
1702,1,4,1982,0,1,-3,17900,1,1,12,13,12,13,4,12,2,246,-4,10
1703,2,7,1980,0,1,27500,305200,1,1,12,12,12,12,4,16,3,222,-4,16
1704,1,7,1982,0,1,27500,305200,1,1,12,12,12,12,4,16,4,246,324,17
1705,2,11,1981,0,1,4020,5050,4,1,10,9,-4,9,4,10,0,-4,-4,17
1706,2,12,1984,0,1,4020,5050,4,1,-3,9,-4,9,4,7,0,-4,-4,17
1707,1,10,1980,0,2,-4,-4,1,1,13,12,13,12,1,10,0,-4,-4,1
1708,1,8,1982,0,1,12000,1000,4,1,12,13,-4,13,4,10,1,-4,-4,17
1709,2,5,1980,0,1,69100,207500,2,1,20,13,15,13,4,13,2,222,-4,11
1710,1,3,1983,0,1,69100,207500,3,1,15,12,15,13,4,10,1,-4,-4,7
1711,1,1,1980,0,1,-4,-4,2,1,12,12,13,12,4,12,2,234,-4,17
1712,2,1,1983,0,1,-4,-4,1,1,13,12,13,12,4,19,4,257,408,17
1713,2,12,1984,0,1,54000,114000,1,1,13,16,13,16,4,16,4,281,353,17
1714,1,10,1983,1,5,15000,5250,2,1,-3,2,6,2,2,7,0,-4,-4,17
1715,1,2,1981,0,1,28200,12750,4,1,-3,12,-4,12,4,12,2,245,-4,15
1716,2,2,1982,0,1,28200,12750,4,1,-3,12,-4,12,4,11,2,289,-4,17
1717,2,12,1984,0,1,28200,12750,4,1,-3,12,-4,12,4,7,1,-4,-4,15
1718,2,4,1981,1,5,-3,-3,4,1,-4,-3,-4,-3,2,14,2,233,-4,17
1719,2,1,1983,1,5,-3,-3,4,1,2,-3,-4,-3,2,10,0,-4,-4,17
1720,1,10,1981,0,1,30776,8750,2,1,10,11,12,11,4,12,2,257,-4,17
1721,1,9,1980,1,5,-3,2500,4,1,-3,7,-4,7,2,12,2,233,-4,17
1722,1,3,1981,1,5,24000,-2600,1,1,8,7,8,7,2,8,0,-4,-4,17
1723,2,6,1981,1,1,-3,-4,10,1,-3,-3,-4,-4,2,7,0,-4,-4,17
1724,1,3,1981,1,5,-3,-3,2,1,-3,2,7,2,2,7,0,-4,-4,15
1725,1,3,1980,1,5,1200,5150,1,1,9,10,9,10,2,8,0,-4,-4,17
1726,1,1,1982,1,5,1200,5150,1,1,9,10,9,10,2,7,0,-4,-4,5
1727,1,6,1982,1,5,11674,5950,7,1,12,10,-4,9,2,11,1,-4,-4,17
1728,2,4,1983,1,1,-3,-3,4,1,-3,-3,-4,-3,2,11,0,-4,-4,17
1729,1,12,1984,1,1,-3,-3,4,1,-3,-3,-4,-3,2,8,0,-4,-4,17
1730,2,11,1981,0,1,29386,7000,2,1,-3,12,15,12,4,12,2,221,-4,17
1731,2,12,1980,0,1,13808,13000,4,1,-3,12,-4,12,4,8,0,-4,-4,7
1732,1,8,1984,0,1,-4,-4,2,1,12,10,7,10,4,9,0,-4,-4,17
1733,2,11,1981,0,1,52000,-3,1,1,14,9,14,9,4,8,1,-4,-4,17
1734,1,7,1983,0,1,-4,-4,2,1,12,12,12,12,4,8,0,-4,-4,17
1735,1,3,1980,0,1,39600,-3,2,1,12,14,14,14,4,12,2,224,-4,17
1736,2,7,1983,0,1,39600,-3,2,1,12,14,14,14,4,11,1,-4,-4,11
1737,1,10,1981,0,1,37900,78600,2,1,11,14,12,14,4,13,2,245,-4,14
1738,1,10,1981,0,1,37900,78600,2,1,11,14,12,14,4,10,0,-4,-4,2
1739,2,10,1982,0,1,39500,25350,1,1,12,12,12,12,4,12,2,257,-4,17
1740,1,10,1983,0,1,-3,46500,5,1,12,10,12,-4,4,10,1,-4,-4,16
1741,1,11,1984,0,1,-3,46500,5,1,12,10,12,-4,4,12,2,281,-4,16
1742,2,10,1982,0,1,-3,-3,1,1,12,15,12,15,4,8,0,-4,-4,1
1743,2,10,1982,0,1,-3,-3,1,1,12,15,12,15,4,14,3,257,-4,13
1744,1,11,1983,0,1,50500,74300,1,1,13,12,13,12,4,12,2,269,-4,17
1745,2,5,1984,0,1,-4,-4,4,1,-4,12,-4,12,4,14,3,269,-4,17
1746,1,10,1982,0,1,70000,187500,1,1,12,12,12,12,4,14,3,258,-4,17
1747,2,9,1982,0,1,15880,18872,1,1,10,12,10,12,4,8,0,-4,-4,17
1748,1,11,1982,1,5,33000,850,4,1,16,15,-4,15,2,9,0,-4,-4,2
1749,2,12,1982,0,1,-4,-4,5,1,16,-4,16,-4,4,14,2,241,-4,17
1750,2,3,1981,0,1,-3,6750,4,1,12,12,-4,12,4,12,2,-3,-4,16
1751,2,4,1981,0,1,34200,13000,2,1,15,12,14,12,4,15,2,233,-4,17
1752,2,6,1983,0,1,150000,240000,1,1,19,16,19,16,4,17,4,258,317,17
1753,1,1,1980,0,1,52800,-3,4,1,18,18,-4,18,4,14,3,222,-4,17
1754,2,2,1981,0,1,54000,-3,1,1,16,15,16,15,4,9,1,-4,-4,17
1755,1,6,1980,0,1,50501,-3,1,1,14,16,14,16,4,18,4,222,269,17
1756,2,10,1980,0,1,70000,114200,1,1,16,16,16,16,4,12,2,233,-4,3
1757,1,3,1983,0,1,70000,114200,1,1,16,16,16,16,4,18,5,269,324,17
1758,1,9,1981,0,1,153100,228200,2,1,15,20,16,20,4,15,2,246,-4,7
1759,1,9,1983,0,1,3600,23000,4,1,16,16,-4,16,4,12,2,258,-4,17
1760,2,11,1980,0,2,-3,-3,3,1,12,-3,12,12,1,11,1,-4,-4,17
1761,2,10,1981,0,2,-4,-4,3,1,12,-3,12,12,1,-3,0,-4,-4,17
1762,1,10,1981,0,2,-4,-4,3,1,12,-3,12,12,1,95,0,-4,-4,3
1763,1,8,1983,0,2,-4,-4,3,1,12,-3,12,12,1,9,0,-4,-4,17
1764,1,8,1980,0,1,-3,-3,8,1,-4,-4,-4,-4,4,10,0,-4,-4,1
1765,1,2,1983,0,1,19000,2273,8,1,-4,12,-4,-4,4,12,2,269,-4,17
1766,1,5,1982,0,1,-3,-3,1,1,16,9,16,9,4,10,1,-4,-4,17
1767,1,10,1983,0,1,-3,-3,9,1,-4,-3,-4,-4,4,8,0,-4,-4,16
1768,1,3,1980,0,2,44000,-15500,4,1,12,12,-4,12,1,13,2,222,-4,17
1769,2,8,1981,0,2,44000,-15500,4,1,12,12,-4,12,1,19,4,233,296,17
1770,1,5,1981,1,2,15500,1750,4,1,14,13,-4,13,2,13,2,234,-4,17
1771,1,8,1980,0,1,66900,503200,2,1,-4,13,12,13,4,16,4,234,288,17
1772,2,7,1982,0,1,50000,55500,1,1,16,14,16,14,4,16,4,245,300,17
1773,2,12,1984,0,1,50000,55500,1,1,16,14,16,14,4,20,4,281,336,17
1774,2,5,1984,0,1,72370,-3,1,1,14,16,14,16,4,15,3,269,-4,13
1775,1,6,1980,0,1,-4,-4,1,1,12,12,12,12,4,13,2,221,-4,17
1776,2,2,1980,0,1,70100,240651,1,1,12,16,12,16,4,15,3,221,-4,17
1777,1,10,1981,0,1,35500,38350,1,1,16,14,16,14,4,10,1,-4,-4,17
1778,1,3,1983,0,1,43500,223200,1,1,12,13,12,13,4,14,3,257,-4,17
1779,1,12,1984,0,1,43500,223200,1,1,12,13,12,13,4,14,3,277,-4,17
1780,2,2,1983,0,1,-3,-3,1,1,12,12,12,12,4,16,4,257,360,17
1781,2,7,1983,1,1,85000,185600,1,1,15,16,15,16,2,17,4,257,341,12
1782,2,11,1980,0,1,-4,-4,8,1,12,12,-4,-4,4,14,3,222,-4,16
1783,2,4,1981,0,1,53000,416500,1,1,14,12,14,12,4,18,4,234,329,17
1784,2,1,1983,0,1,53000,122500,1,1,17,12,17,12,4,95,5,257,312,17
1785,2,7,1983,0,1,-3,11500,1,1,11,11,11,11,4,10,1,-4,-4,17
1786,2,9,1980,0,2,37000,44000,1,1,14,12,14,12,1,15,2,222,-4,17
1787,1,8,1984,0,2,37000,44000,1,1,14,12,14,12,1,11,0,-4,-4,17
1788,1,10,1982,0,2,25000,-3,1,1,8,14,8,14,1,10,0,-4,-4,14
1789,2,12,1983,0,2,25000,-3,1,1,8,14,8,14,1,9,1,-4,-4,17
1790,1,5,1980,0,2,102000,41500,2,1,12,12,15,12,1,12,2,221,-4,17
1791,1,1,1982,0,2,102000,41500,2,1,12,12,15,12,1,10,1,-4,-4,17
1792,2,9,1980,0,2,8000,46500,1,1,10,11,10,11,1,11,-3,-3,-4,10
1793,2,3,1983,0,2,-3,-3,1,1,14,17,14,17,1,15,2,257,-4,17
1794,1,3,1983,0,2,-3,-3,1,1,14,17,14,17,1,12,2,269,-4,17
1795,1,11,1981,0,2,-3,-3,4,1,-3,16,-4,16,1,14,2,234,-4,17
1796,2,11,1981,0,1,-3,-3,4,1,12,9,-4,9,4,10,0,-4,-4,7
1797,1,8,1983,0,1,-3,342501,1,1,14,14,14,14,4,16,4,269,324,17
1798,2,7,1983,0,1,48294,16605,1,1,12,12,12,12,4,12,2,281,-4,17
1799,1,8,1984,0,1,48294,16605,1,1,12,12,12,12,4,12,2,281,-4,16
1800,2,5,1981,0,1,50900,-3,2,1,-3,10,13,10,4,14,1,-4,-4,17
1801,2,8,1980,0,1,26500,-4,1,1,15,12,15,12,4,10,1,-4,-4,17
1802,1,9,1983,0,1,58000,265500,1,1,16,12,16,12,4,16,4,269,329,17
1803,1,11,1980,0,1,-4,-4,1,1,11,12,11,12,4,12,2,246,-4,17
1804,2,4,1983,0,1,-3,-3,1,1,12,12,12,12,4,16,3,257,-4,17
1805,1,2,1984,0,2,60000,28750,3,1,18,12,18,14,1,17,4,282,413,17
1806,2,3,1984,0,1,60500,322001,1,1,12,12,12,12,4,16,4,269,317,11
1807,1,7,1981,0,1,25140,12600,4,1,13,13,-4,13,4,15,3,246,-4,17
1808,1,3,1984,0,1,-3,132001,4,1,-3,13,-4,13,4,18,4,269,384,17
1809,1,11,1981,0,4,44500,11000,1,1,16,16,16,16,4,18,5,234,341,17
1810,1,7,1983,0,4,44500,11000,1,1,16,16,16,16,4,17,5,245,300,17
1811,1,10,1984,0,4,44500,11000,1,1,16,16,16,16,4,18,5,270,329,17
1812,2,8,1983,0,1,75500,97000,1,1,13,20,13,20,4,18,5,270,317,17
1813,1,6,1981,0,1,45530,56000,2,1,12,12,15,12,4,14,2,233,-4,17
1814,2,4,1983,0,1,45530,56000,2,1,12,12,15,12,4,14,2,257,-4,17
1815,1,8,1980,0,1,68000,80750,1,1,16,14,16,14,4,16,4,234,288,17
1816,1,8,1980,1,1,68000,80750,1,1,16,14,16,14,2,12,2,234,-4,17
1817,1,4,1983,0,1,47015,-3,1,1,16,16,16,16,4,19,4,258,305,17
1818,2,3,1983,0,2,18500,16250,1,1,12,12,12,12,1,15,2,257,-4,17
1819,1,7,1981,0,1,32000,54750,4,1,15,12,-4,12,4,14,3,228,-4,17
1820,1,4,1981,0,1,33000,531500,4,1,19,16,-4,16,4,16,4,234,305,17
1821,2,12,1980,0,1,54800,12900,5,1,16,14,16,-4,4,14,2,233,-4,5
1822,2,12,1980,0,1,54800,12900,5,1,16,14,16,-4,4,14,2,233,-4,5
1823,1,1,1984,0,1,65328,66470,4,1,16,12,-4,12,4,11,2,305,-4,17
1824,2,12,1982,0,1,74400,98000,1,1,18,16,18,16,4,16,4,257,305,17
1825,1,6,1984,0,1,97500,409500,1,1,12,12,12,12,4,16,4,281,329,17
1826,1,10,1981,0,1,49615,-3,1,1,16,16,16,16,4,18,5,246,-3,17
1827,1,1,1982,0,1,109000,144000,1,1,16,12,16,12,4,14,3,246,-4,17
1828,1,7,1983,0,1,109000,144000,1,1,16,12,16,12,4,20,4,-4,415,17
1829,2,3,1983,0,1,-3,263000,1,1,20,20,20,20,4,17,4,253,318,17
1830,1,11,1980,0,1,79500,234750,3,1,20,12,20,18,4,18,5,234,281,17
1831,1,9,1983,0,1,246474,600000,2,1,12,14,20,14,4,16,4,269,319,17
1832,1,12,1984,0,1,41750,-44750,4,1,14,16,-4,16,4,14,2,281,-4,17
1833,2,10,1983,0,1,-3,67650,1,1,10,9,10,9,4,15,2,270,-4,17
1834,1,12,1983,0,1,101700,386100,1,1,12,13,12,13,4,14,3,291,-4,17
1835,2,10,1981,0,1,-4,-4,1,1,12,12,12,12,4,9,0,-4,-4,5
1836,1,7,1982,0,1,102100,305001,6,1,-4,-4,-4,16,4,15,2,246,-4,8
1837,2,3,1981,0,1,113750,295750,1,1,18,20,18,20,4,16,4,234,282,17
1838,1,5,1981,0,1,246474,600000,6,1,-4,-4,17,18,4,15,2,245,-4,17
1839,2,8,1980,0,2,37750,26750,1,1,18,18,18,18,1,15,2,222,-4,17
1840,2,11,1982,0,2,37750,26750,1,1,18,18,18,18,1,19,4,234,293,17
1841,2,11,1984,0,2,37750,26750,1,1,18,18,18,18,1,16,4,258,329,17
1842,1,10,1984,0,2,8364,1750,4,1,11,10,-4,10,1,10,0,-4,-4,17
1843,1,5,1982,0,4,-4,-4,1,1,11,10,11,10,4,14,3,-4,-4,17
1844,2,8,1983,0,4,-4,-4,1,1,11,10,11,10,4,16,4,258,329,16
1845,1,5,1983,0,2,10924,-3250,4,1,12,11,-4,11,1,-3,1,-4,-4,17
1846,2,11,1984,0,2,10924,-3250,4,1,12,11,-4,11,1,12,2,329,-4,17
1847,1,5,1983,0,2,31500,1900,4,1,20,16,-4,16,1,16,4,258,388,17
1848,2,5,1980,0,5,29318,85800,4,1,12,12,-4,12,3,12,2,222,-4,5
1849,1,2,1980,0,2,39900,48200,4,1,16,12,-4,12,1,15,2,222,-4,17
1850,2,3,1981,0,2,34000,11200,1,1,16,12,16,12,1,13,2,234,-4,8
1851,1,5,1982,0,2,60005,-4,1,1,16,12,16,12,1,14,2,246,-4,17
1852,1,9,1980,0,4,40000,31500,1,1,10,9,10,9,4,12,2,246,-4,4
1853,1,5,1981,0,2,62000,86300,1,1,16,20,16,20,1,18,4,246,317,17
1854,1,3,1980,0,1,-3,1750,2,1,11,11,12,11,4,12,2,234,-4,17
1855,2,8,1980,0,1,44000,244350,1,1,12,13,12,13,4,15,2,222,-4,5
1856,2,7,1981,0,1,96500,259500,1,1,16,16,16,16,4,18,5,234,-4,17
1857,1,3,1984,0,1,96500,259500,1,1,16,16,16,16,4,17,4,270,324,17
1858,2,9,1981,0,4,162500,382500,1,1,20,20,20,20,4,18,7,234,-4,17
1859,1,6,1981,0,1,78500,130000,1,1,16,16,16,16,4,12,2,234,-4,4
1860,2,2,1980,0,1,66750,315600,1,1,14,12,14,12,4,16,4,222,276,17
1861,1,4,1981,0,1,66750,315600,1,1,14,12,14,12,4,16,4,234,281,17
1862,2,10,1984,0,1,97000,532500,1,1,16,18,16,18,4,20,5,281,-3,17
1863,2,12,1981,0,1,97534,223500,1,1,20,15,20,15,4,8,0,-4,-4,1
1864,2,4,1981,0,1,246474,164001,1,1,17,18,17,18,4,17,4,234,269,17
1865,2,2,1981,0,1,51503,78600,1,1,12,11,12,11,4,12,2,234,-4,17
1866,2,2,1982,0,1,44500,50,4,1,12,13,-4,13,4,12,2,246,-4,17
1867,1,9,1982,0,5,35800,6767,1,1,13,14,13,14,3,14,3,258,-4,17
1868,1,11,1984,0,5,-4,-4,1,1,13,14,13,14,3,16,4,282,324,17
1869,1,5,1983,0,5,41291,2575,3,1,14,12,14,14,3,11,1,-4,-4,17
1870,2,8,1984,0,5,-4,-4,3,1,14,12,14,14,3,13,2,286,-4,17
1871,1,9,1983,0,5,15000,10309,6,1,-4,-4,12,11,3,12,2,270,-4,17
1872,1,12,1981,1,1,12800,24850,4,1,11,13,-4,13,2,11,1,-4,-4,17
1873,1,3,1980,0,1,64500,-3,1,1,12,11,12,11,4,12,2,222,-4,17
1874,2,6,1982,0,1,64500,-3,1,1,12,11,12,11,4,18,3,246,-4,17
1875,2,1,1984,0,4,-4,-4,4,1,-3,-3,-4,-3,4,13,2,270,-4,17
1876,2,3,1981,0,1,-3,305500,1,1,16,16,16,16,4,15,2,234,-4,17
1877,2,10,1981,0,1,45000,24529,1,1,12,12,12,12,4,11,0,-4,-4,17
1878,1,8,1984,0,1,45000,24529,1,1,12,12,12,12,4,12,2,285,-4,17
1879,1,11,1983,0,1,50810,65000,10,1,18,12,14,-4,4,11,1,-4,-4,17
1880,2,5,1982,0,1,35011,30600,4,1,12,12,-4,12,4,20,5,246,308,17
1881,1,1,1980,0,5,66500,167750,5,1,12,14,12,-4,3,9,1,-4,-4,17
1882,1,1,1981,0,1,57200,-3,1,1,17,13,17,13,4,15,3,233,-4,17
1883,2,6,1984,0,1,57200,-3,1,1,17,13,17,13,4,16,2,276,-4,17
1884,2,4,1980,0,1,-3,-3,1,1,17,17,17,17,4,18,7,221,-4,17
1885,1,4,1983,0,1,-3,-3,1,1,17,17,17,17,4,18,5,258,317,17
1886,1,2,1984,0,1,44633,81600,1,1,13,13,13,13,4,12,2,270,-4,16
1887,1,6,1984,0,1,246474,322001,1,1,20,20,20,20,4,17,4,270,336,15
1888,1,2,1984,0,1,47020,55950,2,1,10,10,12,10,4,12,2,270,-4,17
1889,2,8,1981,0,1,21200,11615,1,1,12,12,12,12,4,11,0,-4,-4,3
1890,1,2,1983,0,1,21200,11615,1,1,12,12,12,12,4,13,1,-4,-4,9
1891,1,11,1984,0,1,21200,11615,1,1,12,12,12,12,4,12,2,294,-4,8
1892,1,9,1981,0,1,82880,88750,1,1,12,13,12,13,4,11,0,-4,-4,8
1893,2,6,1982,0,1,58000,93500,1,1,12,12,12,12,4,19,4,246,329,17
1894,2,10,1980,0,1,45600,147000,2,1,17,13,14,13,4,12,2,234,-4,17
1895,1,3,1983,0,1,45600,147000,2,1,17,13,14,13,4,12,2,258,-4,17
1896,1,1,1982,0,1,70200,89500,5,1,14,12,14,-4,4,14,2,246,-4,17
1897,2,5,1982,0,1,83500,230700,1,1,16,16,16,16,4,16,5,246,300,17
1898,2,10,1984,0,1,83500,230700,1,1,16,16,16,16,4,16,4,282,329,17
1899,2,7,1982,0,1,44000,15750,1,1,12,12,12,12,4,13,3,246,-4,13
1900,2,7,1983,0,1,44000,15750,1,1,12,12,12,12,4,13,2,258,-4,17
1901,2,10,1980,0,1,-3,22400,5,1,14,16,14,-4,4,12,2,234,-4,17
1902,1,1,1984,0,1,-3,22400,5,1,14,16,14,-4,4,16,3,269,-4,17
1903,2,6,1981,0,1,102500,410500,6,1,-4,-4,12,12,4,17,4,234,288,17
1904,1,2,1983,1,1,102500,410500,6,1,-4,-4,12,12,2,16,4,258,312,17
1905,1,3,1981,0,1,60700,63200,1,1,18,15,18,15,4,15,2,233,-4,17
1906,2,2,1980,0,1,31000,34500,4,1,12,12,-4,12,4,17,4,222,293,12
1907,1,7,1983,0,1,37000,38550,4,1,12,11,-4,11,4,12,2,258,-4,16
1908,2,5,1981,0,1,-3,-3,4,1,12,13,-4,13,4,14,3,234,-4,17
1909,2,12,1984,0,1,-3,-3,4,1,12,13,-4,13,4,17,4,282,357,17
1910,1,6,1980,0,1,45000,-48240,1,1,12,13,12,13,4,12,2,240,-4,17
1911,1,5,1982,0,1,45000,-48240,1,1,12,13,12,13,4,12,2,257,-4,17
1912,2,9,1982,0,1,40015,31800,4,1,10,13,-4,13,4,12,2,257,-4,17
1913,2,10,1981,0,1,14000,753,4,1,12,13,-4,13,4,8,1,-4,-4,16
1914,1,10,1980,1,2,54750,9800,4,1,12,14,-4,14,2,14,3,233,-4,17
1915,1,12,1983,0,2,6770,-1000,4,1,12,12,-4,12,1,-3,2,305,-4,15
1916,2,5,1983,0,1,85500,74501,2,1,12,12,12,12,4,14,2,266,-4,17
1917,2,6,1982,0,1,1800,227500,4,1,16,16,-4,16,4,14,3,245,-4,15
1918,1,7,1982,0,1,53364,63750,1,1,16,14,16,14,4,18,4,245,353,17
1919,1,12,1983,0,1,53364,63750,1,1,16,14,16,14,4,19,7,269,365,17
1920,1,7,1982,0,1,100400,600000,4,1,18,20,-4,20,4,14,2,245,-4,13
1921,2,6,1983,0,1,-3,21750,2,1,12,16,16,16,4,14,2,257,-4,17
1922,1,6,1984,0,1,-3,21750,2,1,12,16,16,16,4,14,2,281,-4,15
1923,2,10,1981,0,1,15500,600000,4,1,16,16,-4,16,4,16,4,245,396,17
1924,2,11,1983,0,1,75500,539500,1,1,14,13,14,13,4,12,2,269,-4,17
1925,1,5,1980,0,1,246474,369000,6,1,-4,-4,12,13,4,18,5,233,312,17
